# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
12.9            	U               	(3.01578863e-01 2.12991870e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.01578863e-01 2.12991870e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
12.95           	U               	(3.01985911e-01 2.12008203e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.01985911e-01 2.12008203e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
12.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13              	U               	(3.02390810e-01 2.11028708e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.02390810e-01 2.11028708e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.05           	U               	(3.02793573e-01 2.10053377e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.02793573e-01 2.10053377e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.1            	U               	(3.03194213e-01 2.09082200e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.03194213e-01 2.09082200e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.15           	U               	(3.03592741e-01 2.08115168e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.03592741e-01 2.08115168e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.2            	U               	(3.03989171e-01 2.07152271e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.03989171e-01 2.07152271e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.25           	U               	(3.04383514e-01 2.06193500e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.04383514e-01 2.06193500e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.3            	U               	(3.04775783e-01 2.05238843e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.04775783e-01 2.05238843e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.35           	U               	(3.05165989e-01 2.04288292e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.05165989e-01 2.04288292e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.4            	U               	(3.05554145e-01 2.03341836e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.05554145e-01 2.03341836e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.45           	U               	(3.05940263e-01 2.02399463e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.05940263e-01 2.02399463e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.5            	U               	(3.06324354e-01 2.01461165e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.06324354e-01 2.01461165e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.55           	U               	(3.06706429e-01 2.00526929e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.06706429e-01 2.00526929e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.6            	U               	(3.07086502e-01 1.99596746e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.07086502e-01 1.99596746e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.65           	U               	(3.07464583e-01 1.98670604e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.07464583e-01 1.98670604e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.7            	U               	(3.07840683e-01 1.97748493e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.07840683e-01 1.97748493e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.75           	U               	(3.08214815e-01 1.96830401e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.08214815e-01 1.96830401e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.8            	U               	(3.08586990e-01 1.95916316e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.08586990e-01 1.95916316e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.85           	U               	(3.08957218e-01 1.95006228e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.08957218e-01 1.95006228e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.9            	U               	(3.09325511e-01 1.94100126e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.09325511e-01 1.94100126e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.95           	U               	(3.09691881e-01 1.93197996e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.09691881e-01 1.93197996e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14              	U               	(3.10056338e-01 1.92299829e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.10056338e-01 1.92299829e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.05           	U               	(3.10418893e-01 1.91405611e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.10418893e-01 1.91405611e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.1            	U               	(3.10779557e-01 1.90515332e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.10779557e-01 1.90515332e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.15           	U               	(3.11138341e-01 1.89628979e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.11138341e-01 1.89628979e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.2            	U               	(3.11495256e-01 1.88746540e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.11495256e-01 1.88746540e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.25           	U               	(3.11850313e-01 1.87868004e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.11850313e-01 1.87868004e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.3            	U               	(3.12203521e-01 1.86993358e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.12203521e-01 1.86993358e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.35           	U               	(3.12554893e-01 1.86122589e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.12554893e-01 1.86122589e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.4            	U               	(3.12904437e-01 1.85255686e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.12904437e-01 1.85255686e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.45           	U               	(3.13252165e-01 1.84392636e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.13252165e-01 1.84392636e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.5            	U               	(3.13598087e-01 1.83533427e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.13598087e-01 1.83533427e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.55           	U               	(3.13942213e-01 1.82678046e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.13942213e-01 1.82678046e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.6            	U               	(3.14284554e-01 1.81826481e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.14284554e-01 1.81826481e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.65           	U               	(3.14625120e-01 1.80978718e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.14625120e-01 1.80978718e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.7            	U               	(3.14963920e-01 1.80134747e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.14963920e-01 1.80134747e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.75           	U               	(3.15300965e-01 1.79294552e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.15300965e-01 1.79294552e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.8            	U               	(3.15636264e-01 1.78458123e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.15636264e-01 1.78458123e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.85           	U               	(3.15969828e-01 1.77625446e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.15969828e-01 1.77625446e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.9            	U               	(3.16301667e-01 1.76796508e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.16301667e-01 1.76796508e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.95           	U               	(3.16631790e-01 1.75971296e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.16631790e-01 1.75971296e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15              	U               	(3.16960207e-01 1.75149798e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.16960207e-01 1.75149798e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.05           	U               	(3.17286927e-01 1.74332000e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.17286927e-01 1.74332000e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.1            	U               	(3.17611961e-01 1.73517890e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.17611961e-01 1.73517890e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.15           	U               	(3.17935318e-01 1.72707454e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.17935318e-01 1.72707454e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.2            	U               	(3.18257006e-01 1.71900680e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.18257006e-01 1.71900680e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.25           	U               	(3.18577036e-01 1.71097553e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.18577036e-01 1.71097553e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.3            	U               	(3.18895417e-01 1.70298062e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.18895417e-01 1.70298062e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.35           	U               	(3.19212159e-01 1.69502193e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.19212159e-01 1.69502193e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.4            	U               	(3.19527269e-01 1.68709932e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.19527269e-01 1.68709932e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.45           	U               	(3.19840759e-01 1.67921267e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.19840759e-01 1.67921267e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.5            	U               	(3.20152636e-01 1.67136184e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.20152636e-01 1.67136184e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.55           	U               	(3.20462909e-01 1.66354670e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.20462909e-01 1.66354670e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.6            	U               	(3.20771589e-01 1.65576712e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.20771589e-01 1.65576712e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.65           	U               	(3.21078683e-01 1.64802297e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.21078683e-01 1.64802297e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.7            	U               	(3.21384201e-01 1.64031410e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.21384201e-01 1.64031410e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.75           	U               	(3.21688151e-01 1.63264040e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.21688151e-01 1.63264040e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.8            	U               	(3.21990542e-01 1.62500172e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.21990542e-01 1.62500172e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.85           	U               	(3.22291384e-01 1.61739793e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.22291384e-01 1.61739793e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.9            	U               	(3.22590683e-01 1.60982890e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.22590683e-01 1.60982890e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.95           	U               	(3.22888450e-01 1.60229450e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.22888450e-01 1.60229450e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16              	U               	(3.23184693e-01 1.59479458e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.23184693e-01 1.59479458e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.05           	U               	(3.23479419e-01 1.58732902e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.23479419e-01 1.58732902e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.1            	U               	(3.23772639e-01 1.57989769e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.23772639e-01 1.57989769e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.53520000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.15           	U               	(3.24064359e-01 1.57250045e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.24064359e-01 1.57250045e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
