# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
13.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.1            	U               	(3.00748973e-01 2.07417476e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.00748973e-01 2.07417476e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.15           	U               	(3.01144534e-01 2.06459034e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.01144534e-01 2.06459034e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.2            	U               	(3.01538014e-01 2.05504678e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.01538014e-01 2.05504678e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.25           	U               	(3.01929423e-01 2.04554399e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.01929423e-01 2.04554399e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.3            	U               	(3.02318775e-01 2.03608187e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.02318775e-01 2.03608187e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.35           	U               	(3.02706080e-01 2.02666033e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.02706080e-01 2.02666033e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.4            	U               	(3.03091352e-01 2.01727926e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.03091352e-01 2.01727926e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.45           	U               	(3.03474601e-01 2.00793856e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.03474601e-01 2.00793856e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.5            	U               	(3.03855840e-01 1.99863813e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.03855840e-01 1.99863813e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.55           	U               	(3.04235079e-01 1.98937787e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.04235079e-01 1.98937787e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.6            	U               	(3.04612331e-01 1.98015766e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.04612331e-01 1.98015766e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.65           	U               	(3.04987607e-01 1.97097741e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.04987607e-01 1.97097741e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.7            	U               	(3.05360919e-01 1.96183700e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.05360919e-01 1.96183700e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.75           	U               	(3.05732277e-01 1.95273633e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.05732277e-01 1.95273633e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.8            	U               	(3.06101694e-01 1.94367528e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.06101694e-01 1.94367528e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.85           	U               	(3.06469180e-01 1.93465374e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.06469180e-01 1.93465374e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.9            	U               	(3.06834745e-01 1.92567161e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.06834745e-01 1.92567161e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
13.95           	U               	(3.07198403e-01 1.91672876e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.07198403e-01 1.91672876e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14              	U               	(3.07560162e-01 1.90782509e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.07560162e-01 1.90782509e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.05           	U               	(3.07920035e-01 1.89896048e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.07920035e-01 1.89896048e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.1            	U               	(3.08278032e-01 1.89013481e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.08278032e-01 1.89013481e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.15           	U               	(3.08634163e-01 1.88134797e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.08634163e-01 1.88134797e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.2            	U               	(3.08988440e-01 1.87259984e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.08988440e-01 1.87259984e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.25           	U               	(3.09340873e-01 1.86389030e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.09340873e-01 1.86389030e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.3            	U               	(3.09691473e-01 1.85521923e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.09691473e-01 1.85521923e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.35           	U               	(3.10040249e-01 1.84658651e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.10040249e-01 1.84658651e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.4            	U               	(3.10387213e-01 1.83799202e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.10387213e-01 1.83799202e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.45           	U               	(3.10732375e-01 1.82943564e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.10732375e-01 1.82943564e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.5            	U               	(3.11075745e-01 1.82091725e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.11075745e-01 1.82091725e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.55           	U               	(3.11417333e-01 1.81243673e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.11417333e-01 1.81243673e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.6            	U               	(3.11757149e-01 1.80399395e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.11757149e-01 1.80399395e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.65           	U               	(3.12095204e-01 1.79558878e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.12095204e-01 1.79558878e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.7            	U               	(3.12431507e-01 1.78722111e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.12431507e-01 1.78722111e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.75           	U               	(3.12766069e-01 1.77889081e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.12766069e-01 1.77889081e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.8            	U               	(3.13098899e-01 1.77059776e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.13098899e-01 1.77059776e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.85           	U               	(3.13430007e-01 1.76234182e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.13430007e-01 1.76234182e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.9            	U               	(3.13759403e-01 1.75412287e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.13759403e-01 1.75412287e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
14.95           	U               	(3.14087096e-01 1.74594079e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.14087096e-01 1.74594079e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15              	U               	(3.14413096e-01 1.73779545e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.14413096e-01 1.73779545e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.05           	U               	(3.14737414e-01 1.72968672e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.14737414e-01 1.72968672e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.1            	U               	(3.15060057e-01 1.72161448e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.15060057e-01 1.72161448e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.15           	U               	(3.15381036e-01 1.71357858e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.15381036e-01 1.71357858e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.2            	U               	(3.15700360e-01 1.70557892e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.15700360e-01 1.70557892e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.25           	U               	(3.16018038e-01 1.69761535e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.16018038e-01 1.69761535e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.3            	U               	(3.16334080e-01 1.68968775e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.16334080e-01 1.68968775e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.35           	U               	(3.16648495e-01 1.68179600e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.16648495e-01 1.68179600e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.4            	U               	(3.16961291e-01 1.67393995e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.16961291e-01 1.67393995e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.45           	U               	(3.17272479e-01 1.66611948e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.17272479e-01 1.66611948e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.5            	U               	(3.17582067e-01 1.65833446e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.17582067e-01 1.65833446e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.55           	U               	(3.17890064e-01 1.65058476e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.17890064e-01 1.65058476e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.6            	U               	(3.18196478e-01 1.64287025e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.18196478e-01 1.64287025e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.65           	U               	(3.18501320e-01 1.63519080e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.18501320e-01 1.63519080e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.7            	U               	(3.18804597e-01 1.62754628e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.18804597e-01 1.62754628e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.75           	U               	(3.19106319e-01 1.61993655e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.19106319e-01 1.61993655e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.8            	U               	(3.19406493e-01 1.61236149e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.19406493e-01 1.61236149e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.85           	U               	(3.19705130e-01 1.60482096e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.19705130e-01 1.60482096e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.9            	U               	(3.20002236e-01 1.59731484e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.20002236e-01 1.59731484e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
15.95           	U               	(3.20297821e-01 1.58984299e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.20297821e-01 1.58984299e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16              	U               	(3.20591894e-01 1.58240527e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.20591894e-01 1.58240527e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.05           	U               	(3.20884462e-01 1.57500157e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.20884462e-01 1.57500157e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.1            	U               	(3.21175535e-01 1.56763174e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.21175535e-01 1.56763174e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.15           	U               	(3.21465119e-01 1.56029566e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.21465119e-01 1.56029566e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.2            	U               	(3.21753225e-01 1.55299319e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.21753225e-01 1.55299319e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.25           	U               	(3.22039859e-01 1.54572421e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.22039859e-01 1.54572421e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
16.3            	U               	(3.22325030e-01 1.53848857e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(3.22325030e-01 1.53848857e-04 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.52300000e+00	(0.00000000e+00 -4.50000000e-01 5.00000000e-02)
