# Field minima and maxima
# Time          	field           	min             	location(min)   	max             	location(max)   
13.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559879e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.2            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559879e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.25           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.3            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.35           	U               	(9.18908392e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559881e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.4            	U               	(9.18908392e-01 3.58219129e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219129e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559881e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.45           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559876e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.5            	U               	(9.18908391e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219124e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559876e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.55           	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559879e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.6            	U               	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559879e+00	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.65           	U               	(9.18908392e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219128e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559881e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.7            	U               	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908392e-01 3.58219126e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.75           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.8            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.85           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.9            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
13.95           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
13.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14              	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.05           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.1            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.15           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.2            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.25           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.3            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.35           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.4            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.45           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.5            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.55           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.6            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.65           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.7            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.75           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.8            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.85           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.9            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
14.95           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
14.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15              	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.05           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.1            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.15           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.2            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.25           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.3            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.35           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.4            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.45           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.45           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.5            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.5            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.55           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.55           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.6            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.6            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.65           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.65           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.7            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.7            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.75           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.75           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.8            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.8            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.85           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.85           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.9            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.9            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
15.95           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
15.95           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16              	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16              	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.05           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.05           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.1            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.1            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.15           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.15           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.2            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.2            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.25           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.25           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.3            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.3            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.35           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.35           	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.4            	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
16.4            	p               	0.00000000e+00	(1.00000000e+01 -4.50000000e-01 5.00000000e-02)	1.67559877e+00	(5.00000000e-02 4.50000000e-01 5.00000000e-02)
16.45           	U               	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)	(9.18908391e-01 3.58219125e-02 0.00000000e+00)	(5.00000000e-02 -4.50000000e-01 5.00000000e-02)
